Wall time,Step,Value
1731667118.628219,374928,4393.0
1731667119.082818,376536,4388.0
1731667119.153758,376776,4387.0
1731667120.001024,379584,4377.0
1731667120.049686,379752,4376.0
1731667120.703257,382056,4370.0
1731667122.156656,386784,4352.0
1731667122.20841,386952,4351.0
1731667122.845804,389280,4346.0
1731667123.488999,391416,4339.0
1731667123.705268,392040,4335.0
1731667123.7924778,392304,4334.0
1731667124.2785459,393816,4327.0
1731667124.406476,394248,4326.0
1731667124.73377,395160,4321.0
1731667125.0376372,396192,4318.0
1731667125.253851,396912,4315.0
1731667125.541831,397824,4312.0
1731667125.67437,398232,4310.0
1731667125.821474,398736,4308.0
1731667126.1030972,399696,4306.0
1731667126.328522,400464,4304.0
1731667126.353395,400536,4303.0
1731667126.390669,400656,4303.0
1731667126.7932942,402024,4299.0
1731667126.9215202,402480,4298.0
1731667126.9223309,402480,4298.0
1731667127.4416661,404304,4293.0
1731667127.484276,404448,4293.0
1731667127.5130749,404544,4293.0
1731667127.773076,405384,4290.0
1731667128.030496,406176,4286.0
1731667128.060076,406272,4286.0
1731667128.122271,406464,4285.0
1731667128.218254,406800,4285.0
1731667128.378349,407352,4283.0
1731667128.640173,408240,4281.0
1731667128.655997,408288,4281.0
1731667128.712706,408480,4280.0
1731667129.077418,409776,4277.0
1731667129.1279008,409944,4277.0
1731667129.196497,410184,4276.0
1731667129.377203,410808,4275.0
1731667129.460983,411096,4274.0
1731667129.6788218,411864,4272.0
1731667129.728168,412032,4272.0
1731667129.799809,412272,4271.0
1731667129.978752,412896,4270.0
1731667130.206402,413688,4268.0
1731667130.366933,414264,4267.0
1731667130.4027,414384,4266.0
1731667130.70987,415464,4264.0
1731667130.725889,415512,4264.0
1731667130.892174,416112,4263.0
1731667131.017827,416544,4262.0
1731667131.2063591,417192,4260.0
1731667131.268306,417408,4259.0
1731667131.498456,418200,4258.0
1731667131.573846,418464,4257.0
1731667132.070973,420096,4252.0
1731667132.137959,420312,4251.0
1731667132.190271,420480,4251.0
1731667132.693931,422208,4247.0
1731667132.7225258,422280,4246.0
1731667132.730314,422304,4246.0
1731667133.240316,424032,4242.0
1731667133.279619,424152,4241.0
1731667133.383799,424488,4240.0
1731667133.769194,425808,4237.0
1731667134.091062,426912,4234.0
1731667134.471473,428136,4231.0
1731667134.638316,428496,4227.0
1731667135.304954,430464,4219.0
1731667135.375016,430656,4218.0
1731667135.725615,431808,4215.0
1731667135.9161532,432432,4213.0
1731667135.9939451,432648,4212.0
1731667136.047869,432816,4211.0
1731667136.395941,433992,4208.0
1731667136.501259,434328,4207.0
1731667136.509192,434352,4207.0
1731667136.8073442,435384,4205.0
1731667137.000077,436056,4204.0
1731667137.224743,436848,4202.0
1731667137.416686,437496,4201.0
1731667137.604699,438120,4199.0
1731667137.749347,438600,4198.0
1731667138.0224378,439560,4196.0
1731667138.1769521,440112,4195.0
1731667138.319689,440616,4194.0
1731667138.397587,440880,4194.0
1731667138.692877,441936,4192.0
1731667138.758142,442152,4192.0
1731667139.233813,443832,4189.0
1731667139.361842,444288,4188.0
1731667140.0506518,446736,4184.0
1731667141.2225301,450912,4177.0
1731667143.9946592,460752,4161.0
1731667146.109937,468360,4151.0
1731667146.226784,468768,4150.0
1731667146.6734662,470256,4147.0
1731667147.5220962,473160,4141.0
1731667148.688874,477336,4136.0
1731667152.6099908,481776,4037.0
1731667153.056332,483312,4035.0
1731667159.791789,506424,4003.0
1731667159.7924778,506424,4003.0
1731667159.7925582,506424,4003.0
1731667159.792674,506424,4003.0
1731667160.319631,508200,4000.0
1731667160.4421902,508608,3999.0
1731667161.267387,511272,3994.0
1731667161.399806,511752,3994.0
1731667163.2689338,517824,3983.0
1731667167.818687,532848,3960.0
1731667167.8193998,532848,3960.0
1731667167.819526,532848,3960.0
1731667168.489631,535032,3957.0
1731667169.319216,537696,3952.0
1731667169.33076,537720,3952.0
1731667171.375508,544752,3944.0
